well,well found,parameter,parameter found,found under data source,found as measurement,record date,record value,timestamp match,value match,record value in hts
332009,TRUE,Temp,TRUE,Temperature (HRC),Item2 [Temperature (HRC)],2/05/1995 0:00,14.5,FALSE,,
332009,TRUE,Temp,TRUE,Temperature (HRC),Item2 [Temperature (HRC)],3/10/1995 0:00,14,FALSE,,
332009,TRUE,Temp,TRUE,Temperature (HRC),Item2 [Temperature (HRC)],23/03/1999 0:00,16.8,FALSE,,
332011,TRUE,Temp,TRUE,Field Temperature (HRC),Item2 [Field Temperature (HRC)],29/04/1991 0:00,17.8,FALSE,,
332011,TRUE,Temp,TRUE,Field Temperature (HRC),Item2 [Field Temperature (HRC)],26/02/1992 0:00,19,FALSE,,
332011,TRUE,Temp,TRUE,Field Temperature (HRC),Item2 [Field Temperature (HRC)],24/08/1992 0:00,12,FALSE,,
332013,FALSE,Temp,,,,16/01/1975 0:00,16.2,,,
332013,FALSE,Temp,,,,8/05/1975 0:00,14,,,
332013,FALSE,Temp,,,,4/10/1977 0:00,12.7,,,
332013,FALSE,Temp,,,,30/11/1981 0:00,15.1,,,
332015,FALSE,Temp,,,,12/05/1975 0:00,15.8,,,
332015,FALSE,Temp,,,,23/09/1976 0:00,15.5,,,
332015,FALSE,Temp,,,,30/11/1976 0:00,15.7,,,
332015,FALSE,Temp,,,,22/09/1977 0:00,15.2,,,
332015,FALSE,Temp,,,,23/09/1980 0:00,15.2,,,
332015,FALSE,Temp,,,,1/12/1981 0:00,15.6,,,
332017,FALSE,Temp,,,,1/07/1974 0:00,15,,,
332017,FALSE,Temp,,,,1/01/1975 0:00,17,,,
332017,FALSE,Temp,,,,6/12/1976 0:00,16,,,
332017,FALSE,Temp,,,,4/10/1977 0:00,13.6,,,
332017,FALSE,Temp,,,,23/09/1980 0:00,14.1,,,
332017,FALSE,Temp,,,,30/11/1981 0:00,15.7,,,
332020,TRUE,Temp,TRUE,Field Temperature (HRC),Item2 [Field Temperature (HRC)],30/03/2006 0:00,14,FALSE,,
332025,TRUE,Temp,TRUE,Temperature (HRC),Item2 [Temperature (HRC)],2/04/1997 0:00,15.7,FALSE,,
332025,TRUE,Temp,TRUE,Temperature (HRC),Item2 [Temperature (HRC)],23/03/1999 0:00,18,FALSE,,
332026,FALSE,Temp,,,,1/07/1974 0:00,12.5,,,
332026,FALSE,Temp,,,,2/07/1974 0:00,15.2,,,
332026,FALSE,Temp,,,,1/01/1975 0:00,16,,,
332026,FALSE,Temp,,,,6/12/1976 0:00,16.2,,,
332026,FALSE,Temp,,,,4/10/1977 0:00,14.9,,,
332026,FALSE,Temp,,,,25/09/1980 0:00,13.1,,,
332026,FALSE,Temp,,,,30/11/1981 0:00,15.6,,,
332028,FALSE,Temp,,,,1/01/1975 0:00,16,,,
332030,FALSE,Temp,,,,1/01/1974 0:00,21,,,
332030,FALSE,Temp,,,,11/02/1981 0:00,18.3,,,
332032,FALSE,Temp,,,,26/05/1975 0:00,16.3,,,
332032,FALSE,Temp,,,,22/03/1977 0:00,16.5,,,
332032,FALSE,Temp,,,,24/11/1977 0:00,15.1,,,
332032,FALSE,Temp,,,,1/02/1978 0:00,17.7,,,
332032,FALSE,Temp,,,,18/04/1978 0:00,16.6,,,
332032,FALSE,Temp,,,,9/02/1981 0:00,16.9,,,
332034,TRUE,Temp,FALSE,,,6/12/1976 0:00,15,,,
332034,TRUE,Temp,FALSE,,,4/10/1977 0:00,14,,,
332034,TRUE,Temp,FALSE,,,25/09/1980 0:00,15.3,,,
332034,TRUE,Temp,FALSE,,,30/11/1981 0:00,15.1,,,
332036,FALSE,Temp,,,,1/07/1974 0:00,12,,,
332036,FALSE,Temp,,,,1/01/1975 0:00,19,,,
332037,TRUE,Temp,TRUE,Field Temperature (HRC),Item2 [Field Temperature (HRC)],10/03/2006 0:00,18.2,FALSE,,
332038,FALSE,Temp,,,,1/07/1974 0:00,14,,,
332038,FALSE,Temp,,,,1/01/1975 0:00,15.5,,,
332038,FALSE,Temp,,,,8/05/1975 0:00,14,,,
332038,FALSE,Temp,,,,4/10/1977 0:00,14.2,,,
332039,TRUE,Temp,TRUE,Field Temperature (HRC),Item2 [Field Temperature (HRC)],29/03/2006 0:00,18,FALSE,,
332040,FALSE,Temp,,,,1/07/1974 0:00,15,,,
